order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,total_fulfillment_time,prep_time_share,delivery_time_share,rating_given,rating_value,is_promoter,is_weekend,cost_band,customer_order_count,is_repeat_customer,restaurant_order_count,cuisine_order_count,cuisine_grouped,is_low_volume_restaurant
1478417,87747,Blue Ribbon Fried Chicken,American,9.02,Weekend,5,31,15,46,0.674,0.326,True,5.0,True,True,Low,1,False,96,584,American,False
1477401,326426,Sushi of Gari,Japanese,29.15,Weekend,Not given,34,24,58,0.586,0.414,False,,False,True,High,1,False,16,470,Japanese,False
1477764,131645,Yama 49,Japanese,13.0,Weekday,5,24,32,56,0.429,0.571,True,5.0,True,False,Medium,2,True,5,470,Japanese,False
1477835,129518,Blue Ribbon Fried Chicken,American,15.33,Weekday,4,24,29,53,0.453,0.547,True,4.0,True,False,Medium,1,False,96,584,American,False
1476997,103005,Yama Japanese Restaurant,Japanese,14.55,Weekend,5,20,28,48,0.417,0.583,True,5.0,True,True,Medium,3,True,18,470,Japanese,False
1477519,140477,Momoya,Japanese,31.43,Weekend,Not given,24,17,41,0.585,0.415,False,,False,True,High,3,True,30,470,Japanese,False
1477004,250494,Five Guys Burgers and Fries,American,33.03,Weekend,5,29,15,44,0.659,0.341,True,5.0,True,True,High,8,True,29,584,American,False
1477536,105164,Piccolo Angolo,Italian,15.91,Weekend,4,26,26,52,0.5,0.5,True,4.0,True,True,Medium,1,False,2,298,Italian,True
1478313,160957,Momoya,Japanese,12.18,Weekend,4,27,25,52,0.519,0.481,True,4.0,True,True,Low,2,True,30,470,Japanese,False
1477290,361509,Shake Shack,American,19.35,Weekday,Not given,35,33,68,0.515,0.485,False,,False,False,Medium,2,True,219,584,American,False
1476648,169478,RedFarm Broadway,Chinese,19.35,Weekend,Not given,24,28,52,0.462,0.538,False,,False,True,Medium,3,True,59,215,Chinese,False
1476657,91192,Hill Country Fried Chicken,Southern,29.35,Weekend,4,26,24,50,0.52,0.48,True,4.0,True,True,High,1,False,14,17,Other,False
1478089,134294,Shake Shack,American,15.28,Weekday,4,30,29,59,0.508,0.492,True,4.0,True,False,Medium,1,False,219,584,American,False
1478026,365225,Pepe Rosso To Go,Italian,12.23,Weekday,3,24,24,48,0.5,0.5,True,3.0,False,False,Medium,3,True,7,298,Italian,False
1477768,279895,Shake Shack,American,9.6,Weekday,4,35,28,63,0.556,0.444,True,4.0,True,False,Low,1,False,219,584,American,False
1477424,81110,Han Dynasty,Chinese,12.95,Weekend,Not given,20,25,45,0.444,0.556,False,,False,True,Medium,5,True,46,215,Chinese,False
1478378,384391,Shake Shack,American,8.88,Weekend,5,27,23,50,0.54,0.46,True,5.0,True,True,Low,1,False,219,584,American,False
1477493,328357,Shake Shack,American,15.96,Weekend,3,30,21,51,0.588,0.412,True,3.0,False,True,Medium,1,False,219,584,American,False
1478092,41318,Jack's Wife Freda,Mediterranean,15.47,Weekend,5,33,16,49,0.673,0.327,True,5.0,True,True,Medium,1,False,25,46,Mediterranean,False
1477150,92832,Five Guys Burgers and Fries,American,12.23,Weekend,5,22,22,44,0.5,0.5,True,5.0,True,True,Medium,1,False,29,584,American,False
1478157,58871,Shake Shack,American,8.05,Weekday,4,25,27,52,0.481,0.519,True,4.0,True,False,Low,1,False,219,584,American,False
1478343,231042,Momoya,Japanese,8.54,Weekday,4,28,29,57,0.491,0.509,True,4.0,True,False,Low,2,True,30,470,Japanese,False
1476860,336162,Nobu Next Door,Japanese,29.15,Weekday,5,28,25,53,0.528,0.472,True,5.0,True,False,High,1,False,42,470,Japanese,False
1477675,76907,Han Dynasty,Chinese,7.23,Weekend,5,21,18,39,0.538,0.462,True,5.0,True,True,Low,2,True,46,215,Chinese,False
1476799,389740,L'Express,French,19.69,Weekend,3,26,17,43,0.605,0.395,True,3.0,False,True,High,2,True,6,18,Other,False
1476598,41168,Parm,Italian,12.13,Weekend,3,34,22,56,0.607,0.393,True,3.0,False,True,Low,2,True,68,298,Italian,False
1477277,59749,Bareburger,American,16.49,Weekday,Not given,31,27,58,0.534,0.466,False,,False,False,Medium,2,True,27,584,American,False
1476682,86731,Mission Cantina,Mexican,12.08,Weekend,Not given,30,18,48,0.625,0.375,False,,False,True,Low,2,True,5,77,Mexican,False
1477047,42832,5 Napkin Burger,American,9.27,Weekend,Not given,34,30,64,0.531,0.469,False,,False,True,Low,1,False,5,584,American,False
1478173,91005,Han Dynasty,Chinese,24.25,Weekend,5,33,26,59,0.559,0.441,True,5.0,True,True,High,1,False,46,215,Chinese,False
1477528,128963,Han Dynasty,Chinese,5.67,Weekday,4,21,31,52,0.404,0.596,True,4.0,True,False,Low,1,False,46,215,Chinese,False
1478426,124085,Blue Ribbon Sushi Bar & Grill,Japanese,14.12,Weekend,3,21,24,45,0.467,0.533,True,3.0,False,True,Medium,2,True,44,470,Japanese,False
1476696,231061,Han Dynasty,Chinese,33.03,Weekday,Not given,33,31,64,0.516,0.484,False,,False,False,High,4,True,46,215,Chinese,False
1478189,105138,Han Dynasty,Chinese,8.97,Weekend,4,33,19,52,0.635,0.365,True,4.0,True,True,Low,1,False,46,215,Chinese,False
1477532,95164,Amma,Indian,8.88,Weekday,4,27,24,51,0.529,0.471,True,4.0,True,False,Low,3,True,4,73,Indian,False
1477324,263426,Blue Ribbon Sushi Izakaya,Japanese,12.13,Weekday,5,30,29,59,0.508,0.492,True,5.0,True,False,Low,4,True,29,470,Japanese,False
1476698,142461,Delicatessen,American,11.64,Weekend,Not given,27,27,54,0.5,0.5,False,,False,True,Low,5,True,5,584,American,False
1478290,263199,Sushi of Gari 46,Japanese,31.43,Weekend,4,35,23,58,0.603,0.397,True,4.0,True,True,High,1,False,37,470,Japanese,False
1476919,387227,Blue Ribbon Sushi Bar & Grill,Japanese,13.15,Weekend,5,30,30,60,0.5,0.5,True,5.0,True,True,Medium,2,True,44,470,Japanese,False
1477247,385559,Blue Ribbon Fried Chicken,American,14.02,Weekend,5,20,28,48,0.417,0.583,True,5.0,True,True,Medium,1,False,96,584,American,False
1477794,127149,Sarabeth's East,American,9.41,Weekend,Not given,25,16,41,0.61,0.39,False,,False,True,Low,5,True,7,584,American,False
1477048,200074,Osteria Morini,Italian,9.07,Weekend,Not given,33,16,49,0.673,0.327,False,,False,True,Low,2,True,14,298,Italian,False
1477615,136876,Rubirosa,Italian,14.07,Weekend,5,35,16,51,0.686,0.314,True,5.0,True,True,Medium,1,False,37,298,Italian,False
1476566,103884,S'MAC,American,14.46,Weekend,Not given,34,17,51,0.667,0.333,False,,False,True,Medium,1,False,12,584,American,False
1477310,38612,Vanessa's Dumplings,Chinese,6.7,Weekend,5,20,17,37,0.541,0.459,True,5.0,True,True,Low,2,True,13,215,Chinese,False
1477758,334619,Blue Ribbon Sushi Izakaya,Japanese,14.07,Weekday,4,24,26,50,0.48,0.52,True,4.0,True,False,Medium,1,False,29,470,Japanese,False
1477765,92996,Tamarind TriBeCa,Indian,19.45,Weekend,4,29,19,48,0.604,0.396,True,4.0,True,True,High,1,False,27,73,Indian,False
1476753,195723,Cafe Habana,Mexican,13.97,Weekday,3,34,28,62,0.548,0.452,True,3.0,False,False,Medium,1,False,16,77,Mexican,False
1476759,268958,Sushi of Gari 46,Japanese,12.22,Weekend,4,24,20,44,0.545,0.455,True,4.0,True,True,Medium,3,True,37,470,Japanese,False
1477333,111356,Bhatti Indian Grill,Indian,29.25,Weekend,5,21,15,36,0.583,0.417,True,5.0,True,True,High,3,True,2,73,Indian,True
1476830,361509,Cafeteria,American,17.03,Weekend,Not given,34,20,54,0.63,0.37,False,,False,True,Medium,2,True,9,584,American,False
1478227,367591,Taro Sushi,Japanese,16.05,Weekday,5,35,32,67,0.522,0.478,True,5.0,True,False,Medium,1,False,1,470,Japanese,True
1476789,103005,Yama Japanese Restaurant,Japanese,17.08,Weekend,5,28,15,43,0.651,0.349,True,5.0,True,True,Medium,3,True,18,470,Japanese,False
1477603,399121,Blue Ribbon Sushi,Japanese,11.3,Weekday,Not given,24,24,48,0.5,0.5,False,,False,False,Low,1,False,119,470,Japanese,False
1478246,260680,Delicatessen,American,32.98,Weekend,5,34,16,50,0.68,0.32,True,5.0,True,True,High,3,True,5,584,American,False
1476931,124838,Hill Country Fried Chicken,Southern,29.15,Weekend,5,33,25,58,0.569,0.431,True,5.0,True,True,High,1,False,14,17,Other,False
1477029,295111,The Meatball Shop,Italian,13.0,Weekday,5,23,26,49,0.469,0.531,True,5.0,True,False,Medium,1,False,132,298,Italian,False
1476849,42052,Pepe Rosso To Go,Italian,13.73,Weekend,Not given,21,28,49,0.429,0.571,False,,False,True,Medium,2,True,7,298,Italian,False
1478179,52832,Han Dynasty,Chinese,12.23,Weekend,3,33,27,60,0.55,0.45,True,3.0,False,True,Medium,13,True,46,215,Chinese,False
1477679,120833,Bareburger,American,16.25,Weekend,Not given,29,15,44,0.659,0.341,False,,False,True,Medium,2,True,27,584,American,False
1477810,94483,Bistango,Italian,24.2,Weekend,Not given,28,21,49,0.571,0.429,False,,False,True,High,1,False,2,298,Italian,True
1477342,49631,The Meatball Shop,Italian,14.31,Weekend,Not given,23,17,40,0.575,0.425,False,,False,True,Medium,3,True,132,298,Italian,False
1478133,114085,Blue Ribbon Sushi Bar & Grill,Japanese,19.4,Weekend,Not given,28,20,48,0.583,0.417,False,,False,True,High,5,True,44,470,Japanese,False
1477756,251607,Shake Shack,American,14.12,Weekday,Not given,31,28,59,0.525,0.475,False,,False,False,Medium,1,False,219,584,American,False
1477721,72339,Donburi-ya,Japanese,14.7,Weekend,Not given,30,27,57,0.526,0.474,False,,False,True,Medium,2,True,7,470,Japanese,False
1476952,229946,Balthazar Boulangerie,French,15.52,Weekend,Not given,21,29,50,0.42,0.58,False,,False,True,Medium,5,True,10,18,Other,False
1477587,92726,Hatsuhana,Japanese,8.97,Weekend,4,25,26,51,0.49,0.51,True,4.0,True,True,Low,2,True,6,470,Japanese,False
1478210,320493,Vanessa's Dumplings,Chinese,29.2,Weekday,Not given,27,30,57,0.474,0.526,False,,False,False,High,2,True,13,215,Chinese,False
1477887,69348,RedFarm Broadway,Chinese,11.64,Weekend,3,26,21,47,0.553,0.447,True,3.0,False,True,Low,2,True,59,215,Chinese,False
1478366,270149,Samurai Mama,Japanese,11.64,Weekend,5,21,18,39,0.538,0.462,True,5.0,True,True,Low,1,False,1,470,Japanese,True
1478279,354016,Waverly Diner,American,19.4,Weekend,5,25,23,48,0.521,0.479,True,5.0,True,True,High,2,True,7,584,American,False
1476819,104548,Tarallucci e Vino Restaurant,Italian,29.1,Weekday,Not given,28,33,61,0.459,0.541,False,,False,False,High,3,True,2,298,Italian,True
1477394,105754,Momoya,Japanese,14.02,Weekday,4,24,30,54,0.444,0.556,True,4.0,True,False,Medium,2,True,30,470,Japanese,False
1476667,157578,P.J. Clarke's,American,6.11,Weekend,4,27,25,52,0.519,0.481,True,4.0,True,True,Low,2,True,15,584,American,False
1476975,350373,Blue Ribbon Fried Chicken,American,12.23,Weekend,4,21,26,47,0.447,0.553,True,4.0,True,True,Medium,1,False,96,584,American,False
1477909,47440,Blue Ribbon Fried Chicken,American,12.18,Weekend,Not given,31,23,54,0.574,0.426,False,,False,True,Low,10,True,96,584,American,False
1476579,85633,The Meatball Shop,Italian,24.2,Weekend,5,24,24,48,0.5,0.5,True,5.0,True,True,High,1,False,132,298,Italian,False
1477286,110091,The Meatball Shop,Italian,12.18,Weekend,Not given,27,17,44,0.614,0.386,False,,False,True,Low,2,True,132,298,Italian,False
1478436,95164,Amma,Indian,17.03,Weekend,Not given,28,19,47,0.596,0.404,False,,False,True,Medium,3,True,4,73,Indian,False
1476685,96877,The Meatball Shop,Italian,22.26,Weekday,4,30,26,56,0.536,0.464,True,4.0,True,False,High,4,True,132,298,Italian,False
1477912,261400,The Meatball Shop,Italian,19.45,Weekday,5,31,32,63,0.492,0.508,True,5.0,True,False,High,1,False,132,298,Italian,False
1476892,177078,Lantern Thai Kitchen,Thai,21.93,Weekday,Not given,22,25,47,0.468,0.532,False,,False,False,High,4,True,4,19,Other,False
1476882,68429,Shake Shack,American,15.76,Weekend,5,24,22,46,0.522,0.478,True,5.0,True,True,Medium,1,False,219,584,American,False
1477314,52832,ilili Restaurant,Middle Eastern,9.46,Weekday,4,25,25,50,0.5,0.5,True,4.0,True,False,Low,13,True,18,49,Middle Eastern,False
1477712,373633,Yama 49,Japanese,12.61,Weekday,5,23,28,51,0.451,0.549,True,5.0,True,False,Medium,1,False,5,470,Japanese,False
1477057,390490,Blue Ribbon Brooklyn,American,22.85,Weekend,3,23,19,42,0.548,0.452,True,3.0,False,True,High,1,False,4,584,American,False
1477926,72639,P.J. Clarke's,American,12.18,Weekend,3,22,28,50,0.44,0.56,True,3.0,False,True,Low,2,True,15,584,American,False
1477273,95644,RedFarm Broadway,Chinese,12.61,Weekday,Not given,26,27,53,0.491,0.509,False,,False,False,Medium,1,False,59,215,Chinese,False
1478003,129597,Otto Enoteca Pizzeria,Italian,12.13,Weekend,5,33,21,54,0.611,0.389,True,5.0,True,True,Low,1,False,12,298,Italian,False
1477522,101084,RedFarm Hudson,Chinese,12.13,Weekend,Not given,20,22,42,0.476,0.524,False,,False,True,Low,1,False,55,215,Chinese,False
1476947,46859,The Meatball Shop,Italian,8.54,Weekday,5,24,29,53,0.453,0.547,True,5.0,True,False,Low,2,True,132,298,Italian,False
1478295,117810,Momoya,Japanese,19.35,Weekday,Not given,29,24,53,0.547,0.453,False,,False,False,Medium,4,True,30,470,Japanese,False
1476551,49034,The Smile,American,12.18,Weekend,Not given,22,27,49,0.449,0.551,False,,False,True,Low,2,True,18,584,American,False
1476846,82041,Parm,Italian,22.8,Weekend,Not given,35,20,55,0.636,0.364,False,,False,True,High,7,True,68,298,Italian,False
1476974,142461,Shake Shack,American,12.13,Weekend,4,32,15,47,0.681,0.319,True,4.0,True,True,Low,5,True,219,584,American,False
1478005,97991,Blue Ribbon Sushi Bar & Grill,Japanese,19.45,Weekday,5,34,27,61,0.557,0.443,True,5.0,True,False,High,6,True,44,470,Japanese,False
1476653,113972,RedFarm Hudson,Chinese,12.13,Weekend,3,31,25,56,0.554,0.446,True,3.0,False,True,Low,4,True,55,215,Chinese,False
1476563,114085,Blue Ribbon Sushi Bar & Grill,Japanese,12.18,Weekend,Not given,24,18,42,0.571,0.429,False,,False,True,Low,5,True,44,470,Japanese,False
1478440,231042,Momoya,Japanese,12.13,Weekend,5,22,21,43,0.512,0.488,True,5.0,True,True,Low,2,True,30,470,Japanese,False
1477348,298824,Bareburger,American,12.56,Weekend,Not given,24,26,50,0.48,0.52,False,,False,True,Medium,3,True,27,584,American,False
1477525,52360,TAO,Japanese,24.3,Weekend,Not given,24,22,46,0.522,0.478,False,,False,True,High,1,False,49,470,Japanese,False
1477920,83504,Balthazar Boulangerie,French,29.15,Weekday,4,31,28,59,0.525,0.475,True,4.0,True,False,High,1,False,10,18,Other,False
1477797,194778,Shake Shack,American,16.06,Weekend,5,30,17,47,0.638,0.362,True,5.0,True,True,Medium,1,False,219,584,American,False
1477640,105992,RedFarm Broadway,Chinese,24.3,Weekend,5,27,29,56,0.482,0.518,True,5.0,True,True,High,1,False,59,215,Chinese,False
1477091,373486,Chipotle Mexican Grill $1.99 Delivery,Mexican,9.6,Weekend,3,23,26,49,0.469,0.531,True,3.0,False,True,Low,1,False,23,77,Mexican,False
1477010,49631,The Meatball Shop,Italian,19.4,Weekend,Not given,28,17,45,0.622,0.378,False,,False,True,High,3,True,132,298,Italian,False
1478324,250494,Blue Ribbon Fried Chicken,American,29.1,Weekend,4,21,22,43,0.488,0.512,True,4.0,True,True,High,8,True,96,584,American,False
1477908,378923,Vanessa's Dumpling House,Chinese,12.18,Weekend,Not given,27,18,45,0.6,0.4,False,,False,True,Low,1,False,9,215,Chinese,False
1477573,58898,RedFarm Broadway,Chinese,21.39,Weekend,5,23,24,47,0.489,0.511,True,5.0,True,True,High,4,True,59,215,Chinese,False
1476728,250494,Bubby's,American,24.25,Weekend,Not given,34,28,62,0.548,0.452,False,,False,True,High,8,True,3,584,American,True
1477815,144997,RedFarm Hudson,Chinese,32.93,Weekend,Not given,33,30,63,0.524,0.476,False,,False,True,High,3,True,55,215,Chinese,False
1477283,75115,RedFarm Hudson,Chinese,14.07,Weekday,Not given,20,32,52,0.385,0.615,False,,False,False,Medium,2,True,55,215,Chinese,False
1476856,59674,Woorijip,Korean,8.25,Weekend,3,26,26,52,0.5,0.5,True,3.0,False,True,Low,1,False,1,13,Other,True
1477265,115238,The Smile,American,19.4,Weekday,5,26,27,53,0.491,0.509,True,5.0,True,False,High,1,False,18,584,American,False
1477723,368663,Shake Shack,American,12.18,Weekend,4,23,28,51,0.451,0.549,True,4.0,True,True,Low,2,True,219,584,American,False
1478020,128353,The Meatball Shop,Italian,14.94,Weekend,5,32,25,57,0.561,0.439,True,5.0,True,True,Medium,1,False,132,298,Italian,False
1477729,355713,RedFarm Broadway,Chinese,14.26,Weekend,Not given,28,24,52,0.538,0.462,False,,False,True,Medium,2,True,59,215,Chinese,False
1477312,269793,Dirty Bird To Go (archived),American,8.54,Weekend,Not given,32,30,62,0.516,0.484,False,,False,True,Low,1,False,3,584,American,True
1476577,100778,The Meatball Shop,Italian,12.18,Weekend,Not given,25,28,53,0.472,0.528,False,,False,True,Low,2,True,132,298,Italian,False
1477032,60052,Rubirosa,Italian,29.1,Weekend,5,30,28,58,0.517,0.483,True,5.0,True,True,High,6,True,37,298,Italian,False
1478221,47280,Rubirosa,Italian,12.56,Weekend,4,31,17,48,0.646,0.354,True,4.0,True,True,Medium,5,True,37,298,Italian,False
1477747,183520,Blue Ribbon Sushi,Japanese,9.17,Weekend,3,25,28,53,0.472,0.528,True,3.0,False,True,Low,5,True,119,470,Japanese,False
1477389,391860,Lucky's Famous Burgers,American,16.2,Weekend,5,32,27,59,0.542,0.458,True,5.0,True,True,Medium,2,True,6,584,American,False
1477983,334373,Five Guys Burgers and Fries,American,14.12,Weekday,5,23,32,55,0.418,0.582,True,5.0,True,False,Medium,2,True,29,584,American,False
1477642,370405,Haveli Indian Restaurant,Indian,5.72,Weekend,3,24,26,50,0.48,0.52,True,3.0,False,True,Low,2,True,2,73,Indian,True
1478229,64153,Blue Ribbon Fried Chicken,American,21.34,Weekend,Not given,35,23,58,0.603,0.397,False,,False,True,High,5,True,96,584,American,False
1477270,314480,Shake Shack,American,6.79,Weekend,Not given,20,25,45,0.444,0.556,False,,False,True,Low,2,True,219,584,American,False
1477301,232035,Blue Ribbon Fried Chicken,American,12.18,Weekend,4,22,29,51,0.431,0.569,True,4.0,True,True,Low,5,True,96,584,American,False
1476821,80434,Bareburger,American,12.18,Weekend,Not given,33,18,51,0.647,0.353,False,,False,True,Low,1,False,27,584,American,False
1476979,81166,Dos Caminos,Mexican,6.11,Weekend,5,26,21,47,0.553,0.447,True,5.0,True,True,Low,2,True,8,77,Mexican,False
1477762,91397,Chipotle Mexican Grill $1.99 Delivery,Mexican,14.16,Weekday,Not given,22,24,46,0.478,0.522,False,,False,False,Medium,1,False,23,77,Mexican,False
1476906,237592,Shake Shack,American,5.68,Weekend,Not given,31,30,61,0.508,0.492,False,,False,True,Low,1,False,219,584,American,False
1476867,91879,da Umberto,Italian,12.27,Weekday,5,20,30,50,0.4,0.6,True,5.0,True,False,Medium,1,False,3,298,Italian,True
1477834,22405,The Meatball Shop,Italian,20.18,Weekend,4,32,26,58,0.552,0.448,True,4.0,True,True,High,1,False,132,298,Italian,False
1477577,290693,Shake Shack,American,14.02,Weekend,5,26,21,47,0.553,0.447,True,5.0,True,True,Medium,1,False,219,584,American,False
1477492,64658,Blue Ribbon Sushi Bar & Grill,Japanese,16.2,Weekday,5,27,27,54,0.5,0.5,True,5.0,True,False,Medium,1,False,44,470,Japanese,False
1476848,365401,Dirty Bird To Go (archived),American,15.57,Weekend,Not given,30,24,54,0.556,0.444,False,,False,True,Medium,1,False,3,584,American,True
1477870,301032,Mission Cantina,Mexican,14.45,Weekend,Not given,27,29,56,0.482,0.518,False,,False,True,Medium,5,True,5,77,Mexican,False
1477714,100536,Shake Shack,American,8.15,Weekend,Not given,26,17,43,0.605,0.395,False,,False,True,Low,1,False,219,584,American,False
1478075,232359,The Meatball Shop,American,29.25,Weekend,3,21,19,40,0.525,0.475,True,3.0,False,True,High,3,True,132,584,American,False
1477677,181782,Parm,Italian,8.78,Weekend,3,23,26,49,0.469,0.531,True,3.0,False,True,Low,2,True,68,298,Italian,False
1476589,146588,Sushi of Gari,Japanese,15.96,Weekend,5,23,22,45,0.511,0.489,True,5.0,True,True,Medium,4,True,16,470,Japanese,False
1477828,360844,Tamarind TriBeCa,Indian,8.59,Weekday,5,32,31,63,0.508,0.492,True,5.0,True,False,Low,3,True,27,73,Indian,False
1477680,353606,P.J. Clarke's,American,15.62,Weekday,5,27,32,59,0.458,0.542,True,5.0,True,False,Medium,1,False,15,584,American,False
1477468,109221,Tortaria,Mexican,13.0,Weekday,5,21,24,45,0.467,0.533,True,5.0,True,False,Medium,1,False,4,77,Mexican,False
1476619,78318,RedFarm Hudson,Chinese,12.23,Weekend,4,24,19,43,0.558,0.442,True,4.0,True,True,Medium,1,False,55,215,Chinese,False
1476702,152786,Cafe Habana,Mexican,25.22,Weekday,Not given,32,28,60,0.533,0.467,False,,False,False,High,3,True,16,77,Mexican,False
1478081,118776,Blue Ribbon Sushi Bar & Grill,Japanese,5.87,Weekend,4,31,20,51,0.608,0.392,True,4.0,True,True,Low,2,True,44,470,Japanese,False
1477598,81110,Hill Country Fried Chicken,Southern,24.2,Weekend,4,25,15,40,0.625,0.375,True,4.0,True,True,High,5,True,14,17,Other,False
